team            , session_title, player_name                   , position             , distance_km, sprint_distance_m, duration_min, distance_in_speed_zone_1_km, distance_in_speed_zone_2_km, distance_in_speed_zone_3_km, distance_in_speed_zone_4_km, distance_in_speed_zone_5_km, top_speed, distance_per_min, position_group
Police FC       , MD14         , DANIEL OTTO                   , Central Midfielders  ,      8.2198,           708.227,  71.43333333,                      0.5894,                      4.0806,                      2.8416,                      0.6396, 0.0685                     ,   28.8162,     115.0695287 , Central Midfielders
Police FC       , MD14         , DENNIS KALANZI                , Forward              ,      8.1329,          1210.986,  75.05      ,                      0.6312,                      4.0964,                      2.1943,                      0.9275, 0.2834                     ,   32.1203,     108.3664224 , Forward
Police FC       , MD14         , ELAGU GABRIEL                 , Wide Defenders       ,     10.6108,          1890.399,  98.1       ,                      0.8828,                      4.8956,                      2.9419,                      1.4289, 0.4615                     ,   33.8163,     108.1630989 , Wide Defenders
Police FC       , MD14         , EMANUEL MUGUME                , Forward              ,      9.4295,          1150.613,  77.51666667,                      0.5886,                      3.9969,                      3.6933,                      1.1079, 0.0427                     ,   28.5602,     121.6448076 , Forward
Police FC       , MD14         , FAROUK KATONGOLE              , Defenders            ,      8.0302,           459.658,  98.11666667,                      1.2211,                      4.4805,                      1.8689,                      0.3759, 0.0838                     ,   29.9362,      81.84338373, Defenders
Police FC       , MD14         , ISAAC OGWANGA                 , Forward              ,      8.691 ,          1059.248,  98.11666667,                      0.972 ,                      4.6543,                      2.0055,                      0.8417, 0.2175                     ,   30.0642,      88.5782232 , Forward
Police FC       , MD14         , REAGAN MATEGE                 , Defenders            ,      9.2909,           710.531,  98.11666667,                      1.0515,                      5.2865,                      2.2424,                      0.5816, 0.129                      ,   31.8563,      94.69237303, Defenders
Police FC       , MD15         , BUKENYA ALLAN                 , Defenders            ,     10.0829,          1104.684,  91.5       ,                      0.7175,                      4.728 ,                      3.5328,                      1.0032, 0.1015                     ,   29.2962,     110.1956284 , Defenders
Police FC       , MD15         , ELAGU GABRIEL                 , Wide Defenders       ,     11.3783,          1617.163,  98.58333333,                      0.8457,                      4.8104,                      4.105 ,                      1.3611, 0.2561                     ,   32.6963,     115.4180896 , Wide Defenders
Police FC       , MD15         , EMANUEL MUGUME                , Forward              ,     11.3578,          1221.634,  98.58333333,                      0.8004,                      4.8306,                      4.5052,                      1.1778, 0.0438                     ,   28.1602,     115.2101437 , Forward
Police FC       , MD15         , FAROUK KATONGOLE              , Defenders            ,      8.5861,           607.07 ,  98.56666667,                      1.1458,                      4.6435,                      2.1897,                      0.573 , 0.0341                     ,   28.7842,      87.10957051, Defenders
Police FC       , MD15         , ISAAC OGWANGA                 , Forward              ,      8.9476,           862.91 ,  98.58333333,                      0.9198,                      5.0342,                      2.1307,                      0.7582, 0.1047                     ,   33.0563,      90.76179205, Forward
Police FC       , MD15         , OGWETI GERALD                 , Forward              ,      9.4858,          1256.733,  84.11666667,                      0.7177,                      4.538 ,                      2.9734,                      1.0606, 0.1962                     ,   32.2083,     112.7695661 , Forward
Police FC       , MD15         , REAGAN MATEGE                 , Defenders            ,      9.2845,           690.622,  98.58333333,                      1.0416,                      5.2714,                      2.281 ,                      0.5358, 0.1548                     ,   30.9602,      94.17920541, Defenders
