p_name,club_for,club_against,player_club_,match_day,general_position,player_position,result,location,duration,distance_km,sprint_distance_m,power_plays,energy_kcal,impacts,player_load,power_score_wkg,work_ratio,top_speed_kmh,max_acceleration_mss,max_deceleration_mss,distance_per_min_mmin,accelerations_zone_count:_1__2_mss,accelerations_zone_count:_2__3_mss,accelerations_zone_count:_3__4_mss,accelerations_zone_count:_>_4_mss,deceleration_zone_count:_1__2_mss,deceleration_zone_count:_2__3_mss,deceleration_zone_count:_3__4_mss,deceleration_zone_count:_>_4_mss,distance_in_acceleration_zones:_0__1_mss_km,distance_in_acceleration_zones:_1__2_mss_km,distance_in_acceleration_zones:_2__3_mss_km,distance_in_acceleration_zones:_3__4_mss_km,distance_in_acceleration_zones:_>_4_mss_km,distance_in_deceleration_zones:_0__1_mss_km,distance_in_deceleration_zones:_1__2_mss_km,distance_in_deceleration_zones:_2__3_mss_km,distance_in_deceleration_zones:_3__4_mss_km,distance_in_deceleration_zones:_>_4_mss_km,distance_in_power_zone:_0__5_wkg_km,distance_in_power_zone:_10__15_wkg_km,distance_in_power_zone:_15__20_wkg_km,distance_in_power_zone:_20__25_wkg_km,distance_in_power_zone:_25__30_wkg_km,distance_in_power_zone:_30__35_wkg_km,distance_in_power_zone:_35__40_wkg_km,distance_in_power_zone:_40__45_wkg_km,distance_in_power_zone:_45__50_wkg_km,distance_in_power_zone:_5__10_wkg_km,distance_in_power_zone:_>_50_wkg_km,distance_in_speed_zone_1_km,distance_in_speed_zone_2_km,distance_in_speed_zone_3_km,distance_in_speed_zone_4_km,distance_in_speed_zone_5_km,impact_zones:_3__5_g_impacts,impact_zones:_5__10_g_impacts,power_play_duration_zones:_2.5__5_s_power_plays,power_play_duration_zones:_5__7.5_s_power_plays,power_play_duration_zones:_7.5__10_s_power_plays,power_play_duration_zones:_>_10_s_power_plays,time_in_acceleration_zones:_0__1_mss_secs,time_in_acceleration_zones:_1__2_mss_secs,time_in_acceleration_zones:_2__3_mss_secs,time_in_acceleration_zones:_3__4_mss_secs,time_in_acceleration_zones:_>_4_mss_secs,time_in_deceleration_zones:_0__1_mss_secs,time_in_deceleration_zones:_1__2_mss_secs,time_in_deceleration_zones:_2__3_mss_secs,time_in_deceleration_zones:_3__4_mss_secs,time_in_deceleration_zones:_>_4_mss_secs,time_in_hr_load_zone_0%__60%_max_hrsecs,time_in_power_zone:_0__5_wkg_secs,time_in_power_zone:_10__15_wkg_secs,time_in_power_zone:_15__20_wkg_secs,time_in_power_zone:_20__25_wkg_secs,time_in_power_zone:_25__30_wkg_secs,time_in_power_zone:_30__35_wkg_secs,time_in_power_zone:_35__40_wkg_secs,time_in_power_zone:_40__45_wkg_secs,time_in_power_zone:_45__50_wkg_secs,time_in_power_zone:_5__10_wkg_secs,time_in_power_zone:_>_50_wkg_secs,time_in_speed_zone_1_secs,time_in_speed_zone_2_secs,time_in_speed_zone_3_secs,time_in_speed_zone_4_secs,time_in_speed_zone_5_secs
Immaculate Nakanjako,Uganda Martyrs Lubaga Wfc,Rines Ss Wfc,Uganda Martyrs Lubaga Wfc,Wmd6,Midfielders,Cm,Draw,Home,96.41666666666667,9.892900000000001,462.96000000000004,45.0,849.1916,6.0,528.9485999999999,15.7411,94.1819,24.3842,5.1905,5.4,102.6057044079516,253.0,147.0,52.0,9.0,275.0,112.0,41.0,15.0,3.8962000000000003,0.6862999999999999,0.1522,0.0229,0.0023,4.210100000000001,0.7152000000000001,0.1486,0.048,0.011300000000000001,1.5726,2.5838,1.4315,0.6910000000000001,0.3145,0.1535,0.0818,0.0437,0.0236,2.9654,0.0314,0.8686,5.5465,3.0149,0.45940000000000003,0.0036,388.0,6.0,24.0,17.0,2.0,2.0,2523.8,301.9,70.2,12.899999999999999,1.6,2512.0,289.2,55.900000000000006,15.600000000000001,3.4000000000000004,5786.4,2394.3,919.5,403.5,171.8,75.80000000000001,39.1,20.9,11.5,6.2,1735.4,8.5,1801.1,3085.3,815.8,83.80000000000001,0.5
Immaculate Nakanjako,Uganda Martyrs Lubaga Wfc,She Corporates Fc,Uganda Martyrs Lubaga Wfc,Wmd1,Midfielders,Cm,Loss,Home,97.86666666666667,9.5979,458.203,46.0,826.7015,6.0,511.13,15.056899999999999,86.9461,23.5682,4.6356,7.0578,98.07118528610353,266.0,146.0,46.0,9.0,268.0,125.0,60.0,12.0,3.8647,0.6915,0.128,0.023399999999999997,0.0019,3.9166,0.7163999999999999,0.19469999999999998,0.0521,0.0086,1.6299000000000001,2.3952,1.4985,0.7536,0.3074,0.14350000000000002,0.0706,0.0487,0.0234,2.7022,0.0251,0.9494,5.0905000000000005,3.0997,0.4568,0.0014,459.0,6.0,23.0,16.0,7.0,0.0,2689.8,317.9,63.2,12.7,1.0,2456.8,297.9,70.1,17.9,2.8,5930.0,2710.1000000000004,854.4000000000001,421.29999999999995,185.0,73.6,35.1,18.4,11.9,6.2,1607.1999999999998,6.9,2140.0,2872.8999999999996,833.9,83.1,0.2
Immaculate Nakanjako,Uganda Martyrs Lubaga Wfc,She Corporates Fc,Uganda Martyrs Lubaga Wfc,Wmd15,Midfielders,Cm,Win,Away,94.96666666666667,8.3041,426.078,41.0,715.4254000000001,13.0,448.97429999999997,13.4096,73.50810000000001,27.0802,4.9334,6.3889,87.44226044226045,208.0,125.0,48.0,15.0,194.0,99.0,53.0,23.0,3.258,0.5664,0.1356,0.029699999999999997,0.0044,3.5292000000000003,0.5408,0.1663,0.053500000000000006,0.0204,1.7658,1.9432,1.1107,0.5392,0.2676,0.1444,0.08080000000000001,0.0521,0.0252,2.3284000000000002,0.0469,1.0323,4.4392,2.4067,0.3981,0.028,413.0,13.0,22.0,12.0,5.0,2.0,2666.4,249.29999999999998,62.1,15.4,2.3,2399.2,226.3,57.7,17.9,6.3,5702.7,3028.8999999999996,690.6,310.7,133.7,65.3,35.4,19.1,12.899999999999999,6.1,1388.0,12.2,2406.2,2571.0,650.6,71.30000000000001,3.8
Immaculate Nakanjako,Uganda Martyrs Lubaga Wfc,She Maroons Fc,Uganda Martyrs Lubaga Wfc,Wmd14,Midfielders,Cm,Win,Home,107.51666666666667,10.481300000000001,546.3589999999999,45.0,908.4138,5.0,554.0022,15.0367,84.3212,25.4162,4.9149,7.0667,97.4853511083553,284.0,149.0,61.0,13.0,292.0,130.0,64.0,28.0,4.1983,0.7652,0.15739999999999998,0.036500000000000005,0.0045,4.2501,0.7605999999999999,0.212,0.0712,0.0253,1.9566,2.6192,1.4498,0.7593,0.3453,0.1863,0.1007,0.0523,0.0286,2.9322,0.0511,1.0594999999999999,5.619,3.2566,0.5348999999999999,0.0115,436.0,5.0,21.0,19.0,4.0,1.0,2909.2,325.9,73.9,18.700000000000003,2.8,2747.1,307.0,74.2,23.6,7.3,6489.5,3027.8,922.9,411.0,191.4,84.9,44.7,24.6,13.0,7.800000000000001,1748.4,13.2,2265.0,3240.4,886.5999999999999,96.1,1.6
Immaculate Nakanjako,Uganda Martyrs Lubaga Wfc,She Maroons Fc,Uganda Martyrs Lubaga Wfc,Wmd2,Midfielders,Cm,Loss,Away,104.81666666666666,9.3951,406.779,35.0,818.2536,18.0,566.5262,13.915099999999999,79.039,24.5602,5.4788,6.7289,89.63364604865637,390.0,170.0,33.0,8.0,317.0,146.0,56.0,24.0,3.6897,0.7517,0.15760000000000002,0.019799999999999998,0.0019000000000000002,3.682,0.8013,0.2032,0.07200000000000001,0.016,1.7850000000000001,2.2026,1.3099,0.6493,0.2891,0.15339999999999998,0.07700000000000001,0.0378,0.0245,2.8394,0.027200000000000002,1.105,5.243399999999999,2.6399,0.4054,0.0014,575.0,18.0,19.0,13.0,1.0,2.0,2896.2,359.8,74.80000000000001,10.5,1.2,2538.9,333.6,75.8,24.6,5.2,6320.5,3136.9,807.9,376.2,166.2,71.2,38.8,19.4,10.0,6.3,1680.7,7.0,2564.1000000000004,2970.7,712.5,73.1,0.2
Immaculate Nakanjako,Uganda Martyrs Lubaga Wfc,Wakiso Hill Wfc,Uganda Martyrs Lubaga Wfc,Wmd16,Midfielders,Cm,Win,Home,96.7,8.6599,416.586,41.0,747.4984999999999,10.0,475.8042,13.7904,79.8534,26.8802,5.7,7.3482,89.55429162357807,242.0,140.0,49.0,12.0,270.0,114.0,52.0,19.0,3.3743,0.6128,0.1365,0.028,0.0053,3.6441,0.6203000000000001,0.1769,0.046799999999999994,0.015,1.7174,2.0217,1.0445,0.5312,0.24209999999999998,0.12409999999999999,0.060899999999999996,0.040900000000000006,0.023,2.7995,0.0543,0.9611,5.1075,2.1747,0.40490000000000004,0.0117,379.0,10.0,21.0,16.0,1.0,3.0,2673.3,293.1,62.6,14.7,2.9,2418.4,271.2,65.5,16.8,4.3,5822.6,2865.5,738.0999999999999,300.8,131.5,58.9,30.0,16.0,10.3,6.1,1651.6,14.0,2224.6,2933.3,590.2,73.1,1.5999999999999999
Immaculate Nakanjako,Uganda Martyrs Lubaga Wfc,Wakiso Hill Wfc,Uganda Martyrs Lubaga Wfc,Wmd5,Midfielders,Cm,Draw,Away,103.8,9.9194,385.024,46.0,871.2243000000001,11.0,563.9035,14.9177,84.5013,23.4402,5.9867,5.9334,95.5626204238921,297.0,181.0,53.0,18.0,289.0,159.0,57.0,29.0,3.8518,0.7763,0.1778,0.0373,0.0069,3.9202,0.8251,0.2391,0.062200000000000005,0.022699999999999998,1.799,2.4076,1.4609,0.6588,0.27490000000000003,0.1479,0.09179999999999999,0.050600000000000006,0.0248,2.9452,0.057999999999999996,1.0544,5.4739,3.0061999999999998,0.385,0.0,600.0,11.0,30.0,14.0,2.0,0.0,2804.8,359.5,85.3,17.700000000000003,4.300000000000001,2523.8999999999996,349.29999999999995,90.7,21.5,7.3999999999999995,6264.2,2877.2,867.5,414.70000000000005,167.9,70.30000000000001,39.1,23.4,14.2,6.5,1767.6,16.0,2249.0,3133.3,811.4000000000001,70.69999999999999,0.0
Immaculate Odalu,Rines Ss Wfc,Amus College Wfc,Rines Ss Wfc,Wmd3,Midfielders,Mc,Draw,Home,92.98333333333333,9.3372,456.078,45.0,740.3048,15.0,475.0811,14.6856,77.6193,24.0482,4.7245,8.0756,100.41799605664096,285.0,164.0,47.0,17.0,268.0,142.0,62.0,36.0,3.7169,0.7673000000000001,0.1451,0.0328,0.0048000000000000004,3.602,0.737,0.2285,0.0713,0.0314,1.7387,2.3119,1.331,0.6766000000000001,0.3204,0.1651,0.0829,0.0524,0.0237,2.597,0.0374,0.8342,5.2456,2.8014,0.4554,0.0007,233.0,15.0,27.0,14.0,2.0,2.0,2844.1000000000004,347.2,76.6,17.4,2.7,2245.5,325.4,85.4,24.9,9.6,5978.6,2838.7,835.9,384.0,174.4,77.0,41.0,19.700000000000003,13.2,5.9,1578.0,11.0,2084.4,3053.1,759.5999999999999,81.6,0.1
Immaculate Odalu,Rines Ss Wfc,Fc Tooro Queens,Rines Ss Wfc,Wmd4,Midfielders,Mc,Win,Away,97.03333333333333,4.6571,326.813,26.0,368.5669,3.0,231.7199,7.474600000000001,37.073800000000006,27.4962,4.5156,8.609,47.994847131569905,121.0,72.0,27.0,2.0,127.0,59.0,27.0,18.0,1.8543999999999998,0.3782,0.0803,0.0143,0.0012,1.8008,0.3624,0.111,0.0361,0.0184,1.0614000000000001,1.0045,0.606,0.3218,0.1943,0.1028,0.0674,0.035,0.0238,1.2171999999999998,0.0229,0.4995,2.5645000000000002,1.2664,0.3053,0.0215,108.0,3.0,14.0,9.0,2.0,1.0,4120.6,165.0,39.4,8.6,0.8,1268.5,163.70000000000002,38.6,11.3,5.1,5821.6,4367.1,365.7,173.5,81.8,44.1,23.3,14.8,8.4,5.3,732.4,5.2,3892.7,1532.3000000000002,340.2,53.5,2.9
Immaculate Odalu,Rines Ss Wfc,Kampala Queens Fc,Rines Ss Wfc,Wmd5,Midfielders,Mc,Loss,Home,91.68333333333334,8.2531,374.884,37.0,662.6691000000001,6.0,410.78470000000004,13.3244,70.5299,27.7602,4.998,7.6741,90.01745137247774,209.0,163.0,54.0,12.0,228.0,137.0,50.0,34.0,3.2179,0.7126,0.14730000000000001,0.0313,0.0031999999999999997,3.1119000000000003,0.7365999999999999,0.1995,0.06770000000000001,0.024999999999999998,1.4489,2.2395,1.4831,0.6121,0.31320000000000003,0.1537,0.0937,0.0496,0.023,1.8034999999999999,0.0327,0.6874,4.1110999999999995,3.0796,0.3528,0.0221,190.0,6.0,22.0,10.0,4.0,1.0,3252.3999999999996,320.4,73.3,16.6,2.3,1841.7,308.4,74.7,22.7,8.0,5920.5,3309.5,790.8,422.1,160.8,76.5,39.8,22.200000000000003,12.600000000000001,5.800000000000001,1071.4,9.0,2668.1,2348.6,837.7,63.099999999999994,3.0
Immaculate Odalu,Rines Ss Wfc,Lady Doves Fc,Rines Ss Wfc,Wmd11,Midfielders,Mc,Loss,Away,99.68333333333334,3.6697,191.534,18.0,288.1782,4.0,176.3896,5.595000000000001,25.5749,22.7042,5.9023,6.3512,36.81357632502926,101.0,51.0,30.0,9.0,91.0,68.0,24.0,9.0,1.4861,0.2622,0.0567,0.0155,0.0037,1.4284000000000001,0.29569999999999996,0.0888,0.0244,0.0082,1.0164,0.7664,0.5127,0.2847,0.115,0.0661,0.035,0.0207,0.0099,0.8306,0.0123,0.5265000000000001,1.884,1.0677,0.1908,0.0007,58.0,4.0,10.0,2.0,1.0,5.0,4535.5,124.1,28.8,8.4,1.8,1115.4,133.9,33.4,8.2,2.5,5992.200000000001,4929.799999999999,274.9,145.8,69.9,28.1,16.6,8.7,5.6,2.6,506.1,3.9,4515.0,1156.2,285.7,35.0,0.1
Immaculate Odalu,Rines Ss Wfc,Makerere University Wfc,Rines Ss Wfc,Wmd7,Midfielders,Mc,Win,Home,93.86666666666667,2.9585999999999997,183.559,14.0,240.1337,3.0,162.3347,4.8789,23.9298,25.7122,4.9051,5.5963,31.51917613636363,90.0,75.0,29.0,7.0,80.0,57.0,42.0,11.0,1.1092000000000002,0.2643,0.07490000000000001,0.0114,0.0017,1.0927,0.2652,0.0932,0.037000000000000005,0.009,0.7222,0.6512,0.38299999999999995,0.21500000000000002,0.1515,0.0619,0.0393,0.0189,0.0107,0.6993999999999999,0.0055,0.43470000000000003,1.5358,0.8045,0.1771,0.0064,93.0,3.0,9.0,3.0,1.0,1.0,4435.7,130.4,40.599999999999994,6.800000000000001,1.2,872.5,122.6,36.400000000000006,13.6,2.8,5662.4,4762.2,240.6,113.60000000000001,55.699999999999996,36.8,16.1,9.899999999999999,4.9,3.0,418.0,1.8,4519.6,894.1,216.6,31.4,0.9
Immaculate Odalu,Rines Ss Wfc,Olila Hs Wfc,Rines Ss Wfc,Wmd14,Midfielders,Mc,Loss,Away,102.21666666666667,8.8522,228.834,24.0,691.8501,5.0,467.1427,13.377600000000001,70.95580000000001,22.0882,5.8963,6.3926,86.60231534322519,247.0,165.0,56.0,14.0,248.0,159.0,55.0,25.0,3.5511999999999997,0.6401,0.1478,0.0281,0.0041,3.5037000000000003,0.7053,0.2031,0.0495,0.0194,2.0040999999999998,2.439,1.2294,0.5419,0.2244,0.10389999999999999,0.0531,0.0288,0.010499999999999999,2.1945,0.0225,1.0090000000000001,4.9589,2.6554,0.2288,0.0,153.0,5.0,15.0,6.0,1.0,2.0,2898.3999999999996,309.20000000000005,78.5,16.8,2.6,2422.0,312.7,80.9,18.1,6.6,6145.799999999999,3348.9,869.3,360.5,145.4,62.199999999999996,28.799999999999997,15.4,8.0,3.1,1297.1,7.1,2507.4,2860.3,735.5,42.6,0.0
Immaculate Odalu,Rines Ss Wfc,Olila Hs Wfc,Rines Ss Wfc,Wmd2,Midfielders,Mc,Win,Home,92.15,8.911200000000001,487.425,49.0,712.7247,5.0,432.08439999999996,15.1704,79.2627,23.9042,4.8845,7.0964,96.70320130222464,245.0,164.0,66.0,12.0,239.0,149.0,69.0,26.0,3.4847,0.7251000000000001,0.17880000000000001,0.0361,0.0034,3.4005,0.7177,0.2616,0.0797,0.0236,1.7921,2.3262,1.2986,0.6918,0.3356,0.1728,0.09670000000000001,0.0532,0.0249,2.084,0.035500000000000004,0.9631000000000001,4.6544,2.8062,0.48739999999999994,0.0,145.0,5.0,34.0,10.0,5.0,0.0,2479.3,324.0,87.8,20.700000000000003,2.5,2211.2,312.70000000000005,95.7,27.4,7.699999999999999,5568.799999999999,2778.8999999999996,835.2,375.4,175.8,81.8,44.3,24.0,14.3,6.6,1222.5,10.2,2078.3999999999996,2640.3,762.2,88.1,0.0
Immaculate Odalu,Rines Ss Wfc,She Corporates Fc,Rines Ss Wfc,Wmd9,Midfielders,Mc,Win,Home,98.86666666666667,4.7297,411.33,29.0,377.5054,7.0,245.589,7.39,36.0764,24.8642,4.5519,6.6556,47.83917734322319,152.0,68.0,30.0,7.0,120.0,74.0,37.0,15.0,1.9102000000000001,0.39,0.0771,0.0197,0.0019,1.7692,0.37729999999999997,0.1253,0.0455,0.0137,0.9287000000000001,1.0403,0.6857,0.4177,0.2383,0.1206,0.058,0.0448,0.0129,1.1585,0.0242,0.4684,2.376,1.474,0.4049,0.0064,150.0,7.0,12.0,10.0,4.0,3.0,4269.5,167.2,36.1,10.4,1.1,1218.6999999999998,165.5,43.3,15.3,4.4,5931.3,4434.4,370.9,190.8,101.0,53.4,27.6,13.5,10.4,3.2,719.7,6.6,4049.1,1416.5,393.5,71.5,0.9
Immaculate Odalu,Rines Ss Wfc,She Maroons Fc,Rines Ss Wfc,Wmd8,Midfielders,Mc,Win,Home,96.56666666666666,7.0527,294.793,32.0,556.5654,6.0,370.63890000000004,11.4159,57.0994,23.7442,4.5734,6.0623,73.03451846738005,208.0,136.0,51.0,3.0,190.0,128.0,48.0,19.0,2.7926,0.5766,0.12109999999999999,0.0206,0.0015,2.7277,0.5706,0.1802,0.0485,0.0131,1.6195,1.6703999999999999,1.0896,0.5462,0.21989999999999998,0.1136,0.0633,0.035,0.0156,1.6639,0.0157,0.8852,3.6088,2.2639,0.2926,0.0021,169.0,6.0,18.0,8.0,3.0,3.0,3060.0,275.4,63.3,13.0,1.0,2031.5,258.6,71.3,16.700000000000003,4.0,5794.6,3618.2,598.0,311.0,139.7,56.7,29.9,16.3,8.9,4.1,1007.5999999999999,4.4,2997.4,2132.5,611.2,53.4,0.3
Immaculate Odalu,Rines Ss Wfc,Uganda Martyrs Lubaga Wfc,Rines Ss Wfc,Wmd6,Midfielders,Mc,Draw,Away,97.96666666666667,9.4438,560.0790000000001,50.0,749.3405,9.0,481.76210000000003,15.113499999999998,77.7769,27.3282,4.8178,8.1657,96.39809458999659,256.0,156.0,66.0,16.0,268.0,134.0,62.0,38.0,3.6776,0.7593,0.16710000000000003,0.0393,0.0039,3.7499000000000002,0.7106,0.217,0.0856,0.0335,1.9749,2.2774,1.1834,0.6219,0.3221,0.2011,0.1111,0.076,0.0327,2.5898,0.053500000000000006,0.9665999999999999,5.3279,2.5892,0.5244,0.035699999999999996,197.0,9.0,30.0,15.0,4.0,1.0,2551.2,341.29999999999995,81.9,20.5,2.5,2447.2,319.7,80.1,27.3,10.2,5881.9,2807.3999999999996,819.8,347.4,157.39999999999998,77.4,47.5,26.3,18.1,8.5,1558.9,13.2,1964.3,3113.1,706.4000000000001,93.19999999999999,4.9
Immaculate Odalu,Rines Ss Wfc,Wakiso Hill Wfc,Rines Ss Wfc,Wmd10,Midfielders,Mc,Win,Away,100.45,4.0743,115.445,17.0,321.7038,5.0,216.7861,6.1897,28.712600000000002,24.6642,4.6556,5.7495,40.56047784967646,101.0,72.0,30.0,5.0,100.0,72.0,22.0,18.0,1.6021999999999998,0.2936,0.09,0.0168,0.0015,1.6029,0.3165,0.109,0.0279,0.014,1.1889,0.833,0.5892,0.2558,0.1226,0.057,0.038,0.0216,0.0123,0.9299000000000001,0.0262,0.6213,2.1357,1.2019,0.1147,0.0007,80.0,5.0,10.0,7.0,0.0,0.0,4198.4,138.0,42.3,9.9,1.0,1442.1000000000001,140.6,41.1,9.5,4.0,0.0,4856.6,299.7,165.4,67.7,32.2,15.9,10.7,5.6,3.3,563.1,6.7,4371.2,1313.7,321.1,20.8,0.1
Irene Nantege,Lady Doves Fc,Amus College Wfc,Lady Doves Fc,Wmd14,Midfielders,Am,Draw,Home,91.69999999999999,9.107299999999999,510.509,36.0,864.3145999999999,3.0,457.2312,15.1022,83.7536,24.1762,5.7899,5.8815,99.31624863685933,215.0,134.0,43.0,3.0,193.0,129.0,56.0,24.0,3.8084000000000002,0.6134999999999999,0.12090000000000001,0.0186,0.0012000000000000001,3.7176,0.5616,0.1827,0.061,0.0218,1.7786,2.2845,1.1551,0.5402,0.3461,0.1627,0.0707,0.030699999999999998,0.0179,2.6963999999999997,0.0244,0.8263,5.2452000000000005,2.5251,0.5077,0.0028,239.0,3.0,17.0,11.0,6.0,2.0,2483.7,283.7,59.3,11.3,0.8,2320.1,244.10000000000002,71.3,21.5,6.4,5502.2,2433.6,811.0999999999999,333.4,138.10000000000002,78.9,37.5,17.2,7.6,4.3,1634.6,5.9,1624.1999999999998,3093.6,695.6,88.4,0.4
Irene Nantege,Lady Doves Fc,Fc Tooro Queens,Lady Doves Fc,Wmd15,Midfielders,Am,Loss,Away,92.03333333333333,8.4917,328.67,31.0,814.3419,8.0,455.6246,14.0028,80.8352,25.0562,4.8852,5.563,92.2676566461427,206.0,156.0,37.0,4.0,179.0,118.0,55.0,25.0,3.4478,0.5843,0.1276,0.0187,0.0021,3.5109000000000004,0.5601,0.16,0.0595,0.0207,1.3761,2.1616999999999997,1.5217,0.5969,0.2641,0.1168,0.0645,0.0283,0.0103,2.341,0.0103,0.7393000000000001,4.406000000000001,3.0179,0.32220000000000004,0.0064,221.0,9.0,13.0,12.0,2.0,4.0,2751.5,285.5,69.5,11.600000000000001,1.2000000000000002,2081.2,246.60000000000002,66.5,21.7,6.3,5541.4,2674.3,760.0,422.29999999999995,155.1,65.80000000000001,30.4,16.2,6.800000000000001,2.8,1404.4,3.5,2140.6,2528.4,814.0,57.7,0.9
Irene Nantege,Lady Doves Fc,Kampala Queens Fc,Lady Doves Fc,Wmd18,Midfielders,Am,Loss,Away,98.21666666666667,9.481300000000001,550.786,56.0,927.1650999999999,5.0,507.6114,15.1638,82.85579999999999,25.2642,4.9186,6.9201,96.53453249618192,252.0,163.0,54.0,8.0,224.0,138.0,71.0,38.0,3.7971,0.7535000000000001,0.16710000000000003,0.026000000000000002,0.0031999999999999997,3.6543,0.7364999999999999,0.22139999999999999,0.094,0.028499999999999998,1.7607,2.2556000000000003,1.5070000000000001,0.812,0.3604,0.1805,0.0859,0.0496,0.0203,2.4269,0.0225,0.9981,4.8535,3.0789999999999997,0.5450999999999999,0.0058,243.0,5.0,30.0,17.0,7.0,2.0,2600.2,350.9,84.5,15.4,2.0,2412.3,313.0,84.0,31.6,8.9,5902.7,2838.0,809.9,428.2,200.0,88.0,44.1,21.6,12.8,5.6,1448.1,6.5,2195.7,2781.4,825.8,99.1,0.8
Irene Nantege,Lady Doves Fc,Rines Ss Wfc,Lady Doves Fc,Wmd11,Midfielders,Am,Win,Home,103.86666666666667,11.261,459.46500000000003,47.0,1066.3047000000001,3.0,553.8081999999999,16.558,96.79570000000001,24.3682,4.6371,6.7423,108.4178433889602,273.0,145.0,38.0,6.0,235.0,138.0,58.0,27.0,4.8155,0.715,0.1291,0.0191,0.0015,4.5624,0.7387,0.1977,0.058300000000000005,0.023600000000000003,1.8248000000000002,2.9809,2.0336,0.8569,0.3117,0.13,0.0653,0.0369,0.02,2.9844,0.0165,0.8389,5.9213000000000005,4.0414,0.45940000000000003,0.0,149.0,3.0,24.0,14.0,7.0,2.0,2856.0,328.3,65.4,11.0,0.8999999999999999,2555.8,309.4,77.7,21.299999999999997,7.5,6233.5,2493.8,1046.0,562.8,209.5,76.3,33.7,16.2,9.4,5.2,1775.6,4.8,1656.6999999999998,3404.0,1088.3,84.3,0.0
Irene Nantege,Lady Doves Fc,She Corporates Fc,Lady Doves Fc,Wmd12,Midfielders,Am,Loss,Away,107.93333333333334,10.481200000000001,383.195,42.0,1002.4522999999999,4.0,560.3045,14.9409,87.39359999999999,23.8322,4.8845,6.1038,97.10809141445337,288.0,152.0,45.0,13.0,249.0,145.0,50.0,28.0,4.2486999999999995,0.7364999999999999,0.144,0.0196,0.004699999999999999,4.3286,0.7365999999999999,0.18159999999999998,0.0584,0.022600000000000002,1.7496,2.8533999999999997,1.6285,0.7176,0.2798,0.1404,0.0702,0.0384,0.0205,2.9596,0.0232,0.8808,5.779999999999999,3.4372,0.3832,0.0,305.0,4.0,26.0,12.0,4.0,0.0,3034.2,346.2,73.0,11.6,2.7,2608.9,311.7,69.2,20.799999999999997,7.6,6485.9,2936.1,1012.0,458.9,182.9,71.6,36.400000000000006,17.9,9.7,5.4,1748.1,6.9,2202.1,3278.4,935.6,69.80000000000001,0.0
Irene Nantege,Lady Doves Fc,Uganda Martyrs Lubaga Wfc,Lady Doves Fc,Wmd8,Midfielders,Am,Loss,Away,99.51666666666667,10.1726,480.953,49.0,978.9181,3.0,526.5473,15.8387,90.434,25.2962,4.8223,5.4064,102.22006364093116,292.0,142.0,50.0,8.0,244.0,129.0,61.0,29.0,4.1136,0.7397,0.1558,0.020900000000000002,0.0021999999999999997,4.144500000000001,0.7044,0.2013,0.06989999999999999,0.0201,1.6987,2.5293,1.6228,0.735,0.3297,0.18309999999999998,0.0905,0.0431,0.0247,2.8889,0.026799999999999997,0.871,5.4475999999999996,3.3731999999999998,0.4753,0.0057,237.0,3.0,30.0,12.0,5.0,2.0,2626.0,337.9,78.0,12.2,1.2999999999999998,2514.1000000000004,297.4,76.0,23.200000000000003,6.1,5972.0,2544.3,897.9000000000001,453.6,185.3,79.8,45.5,22.0,10.4,5.8,1720.3,7.3,1844.2,3132.8999999999996,909.4,84.9,0.8
Irene Nantege,Lady Doves Fc,Wakiso Hill Wfc,Lady Doves Fc,Wmd13,Midfielders,Am,Win,Home,102.46666666666667,10.594100000000001,521.9010000000001,44.0,1010.2481,2.0,559.9608000000001,15.7723,91.74940000000001,25.3282,4.9156,6.5067,103.39069616135329,265.0,138.0,53.0,11.0,237.0,139.0,64.0,28.0,4.4338999999999995,0.6782,0.14300000000000002,0.027700000000000002,0.0031999999999999997,4.3327,0.6972,0.1865,0.07400000000000001,0.0178,1.7496999999999998,2.7335,1.6669999999999998,0.7147,0.36760000000000004,0.17099999999999999,0.0755,0.0437,0.0204,3.0258,0.0251,0.9226,5.6701999999999995,3.4794,0.5191,0.0029,293.0,2.0,18.0,15.0,8.0,3.0,2804.1000000000004,321.5,72.5,17.1,1.9,2523.8,311.1,72.2,26.1,5.6,6156.1,2571.1000000000004,965.3,464.0,179.5,85.2,40.9,19.200000000000003,11.5,5.4,1806.8000000000002,7.0,1876.2,3244.8,942.3000000000001,92.2,0.4
Jackeline Adong,She Maroons Fc,Amus College Wfc,She Maroons Fc,Wmd20,Midfielders,Mf,Draw,Home,94.4,11.0409,852.3699999999999,72.0,1334.9014,10.0,546.8613,18.7857,99.4132,26.0802,5.4186,6.7689,116.95868644067798,276.0,188.0,74.0,21.0,249.0,170.0,81.0,50.0,4.2174,0.9535,0.2345,0.0513,0.0068000000000000005,4.2242,0.8902,0.3181,0.1126,0.032299999999999995,1.5316999999999998,2.4703,2.1323,1.1667,0.5381,0.2567,0.1372,0.09870000000000001,0.0533,2.5652,0.0907,0.6920999999999999,5.1129,4.3835999999999995,0.8379,0.0145,784.0,10.0,35.0,16.0,12.0,9.0,2366.7,370.79999999999995,99.6,26.2,3.8,2311.0,332.0,109.2,35.3,10.1,5664.6,2099.2,861.4000000000001,578.7,280.4,127.60000000000001,63.7,34.4,23.8,13.1,1558.8000000000002,23.6,1395.4,2961.7,1153.5,152.1,2.0
